variant_name,capacity_usd,window,horizon,retained_sample_count,opportunity_retention_rate,false_filter_rate,missed_profit_rate,fee_minus_exit_cost_median,fee_minus_exit_cost_p10,tail_improvement_p10,tail_improvement_p5,tail_improvement_p1,primary_failure_reason
hybrid_fee_depth_plus_data_freshness,50,recent_48h,1h,11,0.03571428571428571,0.9642857142857143,0.9274393678963357,-1.25650804483082,-1.25650804483082,0.47625630479767994,0.7965649976683896,1.8234971902479455,over_filtering
hybrid_fee_depth_plus_regime_soft,50,recent_48h,1h,51,0.12337662337662338,0.8766233766233766,0.915280149668858,-1.19273687613904,-1.25650804483082,0.25300112296673505,0.10779395795672209,1.0574671753913498,over_filtering
retention_floor_30pct,10,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
retention_floor_50pct,10,recent_48h,2h,104,0.2482758620689655,0.7517241379310344,0.8148295257215221,-0.0490929709437179,-0.0504150220083434,-0.06599449528537893,0.14942611569505704,0.8649596229812511,over_filtering
false_filter_cap_50pct,10,recent_48h,2h,264,0.6793103448275862,0.32068965517241377,0.5132546905064538,-0.0743769952126513,-0.0822196734591599,0.10597180473393197,0.14942611569505704,0.4240744411659001,fee_minus_exit_cost_negative
missed_profit_cap_30pct,10,recent_48h,2h,87,0.21379310344827587,0.7862068965517242,0.8408660664202416,-0.0490929709437179,-0.0503614032745116,-0.06613936170812695,0.14942611569505704,0.8435352890579381,over_filtering
fee_cost_nonnegative_median,10,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,10,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,10,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,10,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,10,recent_48h,2h,108,0.2896551724137931,0.7103448275862069,0.5422888879292668,-0.0933357383616952,-0.0968439826956961,-0.18031580208114095,-0.828129419089785,-0.6338807752468798,over_filtering
fee_velocity_rank_top50,10,recent_48h,2h,196,0.5103448275862069,0.4896551724137931,0.37293041691815615,-0.0828826860833722,-0.0968439826956961,-0.0070754658975109574,-0.034894801844597034,-0.6338807752468798,fee_minus_exit_cost_negative
fee_depth_balanced_score,10,recent_48h,2h,169,0.44482758620689655,0.5551724137931034,0.45318057090019365,-0.0838196467780817,-0.0968439826956961,-0.0070754658975109574,-0.034894801844597034,-0.6338807752468798,fee_minus_exit_cost_negative
fee_depth_tail_guard,10,recent_48h,2h,104,0.2482758620689655,0.7517241379310344,0.8148295257215221,-0.0490929709437179,-0.0504150220083434,-0.06599449528537893,0.14942611569505704,0.8649596229812511,over_filtering
small_cap_10usd_lenient,10,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,10,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,10,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_regime_soft,10,recent_48h,2h,4,0.0,1.0,1.0,-0.0645842233254363,-0.0645842233254363,-0.302447550176823,-0.034894801844597034,0.8435352890579381,over_filtering
retention_floor_30pct,20,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
retention_floor_50pct,20,recent_48h,2h,127,0.296551724137931,0.7034482758620689,0.810373442539486,-0.133213140172301,-0.211414574640073,0.0,0.15556532081947094,0.8649596229812511,over_filtering
false_filter_cap_50pct,20,recent_48h,2h,312,0.7965517241379311,0.20344827586206896,0.37269542650090554,-0.234137641194184,-0.258863458587862,0.0,0.07429004399698103,0.36791548182465017,fee_minus_exit_cost_negative
missed_profit_cap_30pct,20,recent_48h,2h,99,0.23103448275862068,0.7689655172413793,0.8378781823567988,-0.132996693586381,-0.208775076759457,-0.06599449528537893,0.14942611569505704,0.8435352890579381,over_filtering
fee_cost_nonnegative_median,20,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,20,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,20,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,20,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,20,recent_48h,2h,108,0.2896551724137931,0.7103448275862069,0.5422888879292668,-0.298184149343326,-0.311324083376466,-0.18031580208114095,-0.828129419089785,-0.6338807752468798,over_filtering
fee_velocity_rank_top50,20,recent_48h,2h,196,0.5103448275862069,0.4896551724137931,0.37293041691815615,-0.259032772299003,-0.311324083376466,-0.0070754658975109574,-0.034894801844597034,-0.6338807752468798,fee_minus_exit_cost_negative
fee_depth_balanced_score,20,recent_48h,2h,169,0.44482758620689655,0.5551724137931034,0.45318057090019365,-0.262542077199618,-0.311324083376466,-0.0070754658975109574,-0.034894801844597034,-0.6338807752468798,fee_minus_exit_cost_negative
fee_depth_tail_guard,20,recent_48h,2h,127,0.296551724137931,0.7034482758620689,0.810373442539486,-0.133213140172301,-0.211414574640073,0.0,0.15556532081947094,0.8649596229812511,over_filtering
small_cap_10usd_lenient,20,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,20,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,20,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_regime_soft,20,recent_48h,2h,15,0.013793103448275862,0.9862068965517241,0.9971445873745097,-0.208775076759457,-0.211414574640073,-0.28102321625351,-0.034894801844597034,0.8435352890579381,over_filtering
retention_floor_30pct,50,recent_48h,2h,54,0.12413793103448276,0.8758620689655172,0.9523384039654867,-0.642409909788639,-0.645525624289707,-0.06623769663060297,0.14942611569505704,1.0068236857361352,over_filtering
retention_floor_50pct,50,recent_48h,2h,216,0.5620689655172414,0.4379310344827586,0.5427588073658443,-1.07775679450316,-1.24713005521195,0.229575028613422,0.20141338662409902,0.8784300909025351,fee_minus_exit_cost_negative
false_filter_cap_50pct,50,recent_48h,2h,384,1.0,0.0,0.0,-1.24580876909305,-1.65216642970405,0.0,0.0,0.0,fee_minus_exit_cost_negative
missed_profit_cap_30pct,50,recent_48h,2h,178,0.47586206896551725,0.5241379310344828,0.5717583551708506,-1.07775679450316,-1.24713005521195,0.24168576699677002,0.20141338662409902,0.8649596229812511,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,50,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,50,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,50,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,50,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,50,recent_48h,2h,108,0.2896551724137931,0.7103448275862069,0.5422888879292668,-1.58773499762037,-1.66268351958855,-0.18031580208114095,-0.828129419089785,-0.6338807752468798,over_filtering
fee_velocity_rank_top50,50,recent_48h,2h,196,0.5103448275862069,0.4896551724137931,0.37293041691815615,-1.36442030665679,-1.66268351958855,-0.0070754658975109574,-0.034894801844597034,-0.6338807752468798,fee_minus_exit_cost_negative
fee_depth_balanced_score,50,recent_48h,2h,169,0.44482758620689655,0.5551724137931034,0.45318057090019365,-1.38443683054779,-1.66268351958855,-0.0070754658975109574,-0.034894801844597034,-0.6338807752468798,fee_minus_exit_cost_negative
fee_depth_tail_guard,50,recent_48h,2h,216,0.5620689655172414,0.4379310344827586,0.5427588073658443,-1.07775679450316,-1.24713005521195,0.229575028613422,0.20141338662409902,0.8784300909025351,fee_minus_exit_cost_negative
small_cap_10usd_lenient,50,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,50,recent_48h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,50,recent_48h,2h,11,0.03793103448275862,0.9620689655172414,0.9298415295411926,-1.24580876909305,-1.24580876909305,0.7142668350481409,0.9817920807422068,1.8602221716447418,over_filtering
hybrid_fee_depth_plus_regime_soft,50,recent_48h,2h,51,0.12758620689655173,0.8724137931034482,0.9166427087185799,-1.18270873729818,-1.24580876909305,0.461203354195484,0.290112941717637,0.8435352890579381,over_filtering
retention_floor_30pct,10,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
retention_floor_50pct,10,recent_48h,15m,104,0.2668621700879765,0.7331378299120235,0.8462353562425945,-0.0505915993652699,-0.0520188014877451,-0.013611998061874651,-0.019948188478831008,0.5149032643708521,over_filtering
false_filter_cap_50pct,10,recent_48h,15m,264,0.6862170087976539,0.31378299120234604,0.6679768882605295,-0.0776723402084128,-0.0829932290327605,0.000107054948145094,0.408916381742458,0.5149032643708521,fee_minus_exit_cost_negative
missed_profit_cap_30pct,10,recent_48h,15m,87,0.22287390029325513,0.7771260997067448,0.8905795653523471,-0.0505915993652699,-0.0519609183528598,-0.013611998061874651,-0.035569170949523055,0.4522585802515111,over_filtering
fee_cost_nonnegative_median,10,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,10,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,10,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,10,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,10,recent_48h,15m,108,0.2873900293255132,0.7126099706744868,0.4493271885789278,-0.0983535851342393,-0.102140874860049,0.004504941737968358,-0.321515654592187,-0.24596007522205987,over_filtering
fee_velocity_rank_top50,10,recent_48h,15m,196,0.5131964809384164,0.4868035190615836,0.2697256560715562,-0.0870690702077505,-0.102140874860049,-5.466943100590797e-05,-0.27557240813166506,-0.24596007522205987,fee_minus_exit_cost_negative
fee_depth_balanced_score,10,recent_48h,15m,169,0.44868035190615835,0.5513196480938416,0.3982858363228926,-0.0880805406522742,-0.102140874860049,0.0036939574401351977,-0.08677515130902203,-0.24596007522205987,fee_minus_exit_cost_negative
fee_depth_tail_guard,10,recent_48h,15m,104,0.2668621700879765,0.7331378299120235,0.8462353562425945,-0.0505915993652699,-0.0520188014877451,-0.013611998061874651,-0.019948188478831008,0.5149032643708521,over_filtering
small_cap_10usd_lenient,10,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,10,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,10,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_regime_soft,10,recent_48h,15m,4,0.005865102639296188,0.9941348973607038,0.9967380902584978,-0.0673151100749874,-0.0673151100749874,-0.7579094262311797,-0.297043344895884,0.5149032643708521,over_filtering
retention_floor_30pct,20,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
retention_floor_50pct,20,recent_48h,15m,127,0.3225806451612903,0.6774193548387096,0.8389060529607467,-0.136241748712734,-0.217764871493212,-0.013664561277839651,0.0,0.5149032643708521,fee_minus_exit_cost_negative
false_filter_cap_50pct,20,recent_48h,15m,312,0.8064516129032258,0.1935483870967742,0.25286327538448033,-0.24004793870432,-0.26722904019143,-5.466943100590797e-05,0.22198584379278197,0.1704079198217201,fee_minus_exit_cost_negative
missed_profit_cap_30pct,20,recent_48h,15m,99,0.25513196480938416,0.7448680351906158,0.8867153397600528,-0.136016109836464,-0.215013263977134,-0.013611998061874651,-0.035569170949523055,0.4522585802515111,over_filtering
fee_cost_nonnegative_median,20,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,20,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,20,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,20,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,20,recent_48h,15m,108,0.2873900293255132,0.7126099706744868,0.4493271885789278,-0.308219842888415,-0.321917867705173,0.004504941737968358,-0.321515654592187,-0.24596007522205987,over_filtering
fee_velocity_rank_top50,20,recent_48h,15m,196,0.5131964809384164,0.4868035190615836,0.2697256560715562,-0.26740554054776,-0.321917867705173,-5.466943100590797e-05,-0.27557240813166506,-0.24596007522205987,fee_minus_exit_cost_negative
fee_depth_balanced_score,20,recent_48h,15m,169,0.44868035190615835,0.5513196480938416,0.3982858363228926,-0.271063864948003,-0.321917867705173,0.0036939574401351977,-0.08677515130902203,-0.24596007522205987,fee_minus_exit_cost_negative
fee_depth_tail_guard,20,recent_48h,15m,127,0.3225806451612903,0.6774193548387096,0.8389060529607467,-0.136241748712734,-0.217764871493212,-0.013664561277839651,0.0,0.5149032643708521,fee_minus_exit_cost_negative
small_cap_10usd_lenient,20,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,20,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,20,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_regime_soft,20,recent_48h,15m,15,0.03519061583577713,0.9648093841642229,0.9929679730793202,-0.215013263977134,-0.217764871493212,-0.7364384894669608,-0.297043344895884,0.5149032643708521,over_filtering
retention_floor_30pct,50,recent_48h,15m,54,0.1378299120234604,0.8621700879765396,0.965304935658746,-0.649900441278363,-0.653074164914915,-0.008871187696188032,-0.035569170949523055,0.4522585802515111,over_filtering
retention_floor_50pct,50,recent_48h,15m,216,0.5601173020527859,0.4398826979472141,0.7187522105280888,-1.09335226254735,-1.26453250163415,0.0,0.325243922487037,0.5363742011350711,fee_minus_exit_cost_negative
false_filter_cap_50pct,50,recent_48h,15m,384,1.0,0.0,0.0,-1.26453250163415,-1.67845509064779,0.0,0.0,0.0,fee_minus_exit_cost_negative
missed_profit_cap_30pct,50,recent_48h,15m,178,0.4662756598240469,0.533724340175953,0.7689063317775016,-1.09335226254735,-1.26453250163415,0.00014451482363693404,0.4279839359251574,0.5149032643708521,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,50,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,50,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,50,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,50,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,50,recent_48h,15m,108,0.2873900293255132,0.7126099706744868,0.4493271885789278,-1.6128242314831,-1.68916798041032,0.004504941737968358,-0.321515654592187,-0.24596007522205987,over_filtering
fee_velocity_rank_top50,50,recent_48h,15m,196,0.5131964809384164,0.4868035190615836,0.2697256560715562,-1.38535222727868,-1.68916798041032,-5.466943100590797e-05,-0.27557240813166506,-0.24596007522205987,fee_minus_exit_cost_negative
fee_depth_balanced_score,50,recent_48h,15m,169,0.44868035190615835,0.5513196480938416,0.3982858363228926,-1.40574129991875,-1.68916798041032,0.0036939574401351977,-0.08677515130902203,-0.24596007522205987,fee_minus_exit_cost_negative
fee_depth_tail_guard,50,recent_48h,15m,216,0.5601173020527859,0.4398826979472141,0.7187522105280888,-1.09335226254735,-1.26453250163415,0.0,0.325243922487037,0.5363742011350711,fee_minus_exit_cost_negative
small_cap_10usd_lenient,50,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,50,recent_48h,15m,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,50,recent_48h,15m,11,0.03225806451612903,0.967741935483871,0.967059183946579,-1.26453250163415,-1.26453250163415,0.005815596204552208,0.46628448076030854,1.2782310900270446,over_filtering
hybrid_fee_depth_plus_regime_soft,50,recent_48h,15m,51,0.1348973607038123,0.8651026392961877,0.9541900911475528,-1.20025798026968,-1.26453250163415,0.0036939574401351977,0.24733197643003396,0.5149032643708521,over_filtering
retention_floor_30pct,10,recent_24h,2h,50,0.1650943396226415,0.8349056603773585,0.7562184687601436,-0.0407102512750413,-0.0427335145459456,-0.37676561635781597,-0.009128149523182971,2.049638705597178,over_filtering
retention_floor_50pct,10,recent_24h,2h,123,0.41037735849056606,0.589622641509434,0.5345834782848699,-0.0468894612100091,-0.0566753108699196,0.1518836166361845,0.0,2.049638705597178,fee_minus_exit_cost_negative
false_filter_cap_50pct,10,recent_24h,2h,253,0.9245283018867925,0.07547169811320754,0.3423732287511492,-0.0695717341624672,-0.0773845631985851,0.11261226685526511,0.36988155395264,2.048007554278337,fee_minus_exit_cost_negative
missed_profit_cap_30pct,10,recent_24h,2h,123,0.41037735849056606,0.589622641509434,0.5345834782848699,-0.0468894612100091,-0.0566753108699196,0.1518836166361845,0.0,2.049638705597178,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,10,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,10,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,10,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,10,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,10,recent_24h,2h,135,0.5,0.5,0.4773485423093156,-0.0743644501895087,-0.0909704247811877,-0.006778895502159987,-2.0066553568695227,-0.03434729139198023,fee_minus_exit_cost_negative
fee_velocity_rank_top50,10,recent_24h,2h,143,0.5188679245283019,0.4811320754716981,0.43373742964841583,-0.0743644501895087,-0.0909704247811877,-0.006778895502159987,-1.9676192487990731,-0.03434729139198023,fee_minus_exit_cost_negative
fee_depth_balanced_score,10,recent_24h,2h,143,0.5141509433962265,0.4858490566037736,0.4699171370634985,-0.0743644501895087,-0.0909704247811877,-0.006843387154895991,-1.9676192487990731,-0.03434729139198023,fee_minus_exit_cost_negative
fee_depth_tail_guard,10,recent_24h,2h,123,0.41037735849056606,0.589622641509434,0.5345834782848699,-0.0468894612100091,-0.0566753108699196,0.1518836166361845,0.0,2.049638705597178,fee_minus_exit_cost_negative
small_cap_10usd_lenient,10,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,10,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,10,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_regime_soft,10,recent_24h,2h,1,0.0,1.0,1.0,-0.0482404786603815,-0.0482404786603815,-0.40706366181680503,-0.030298045458989065,2.052492749174954,over_filtering
retention_floor_30pct,20,recent_24h,2h,57,0.1650943396226415,0.8349056603773585,0.7562184687601436,-0.103483268054606,-0.113196711106468,0.1301308430970943,-0.009128149523182971,2.049638705597178,over_filtering
retention_floor_50pct,20,recent_24h,2h,185,0.6367924528301887,0.3632075471698113,0.4313266624978268,-0.146001267866293,-0.215200416967504,-0.00150191342879899,0.36988155395264,2.049638705597178,fee_minus_exit_cost_negative
false_filter_cap_50pct,20,recent_24h,2h,257,0.9292452830188679,0.07075471698113207,0.34171645829759917,-0.209395859621831,-0.236600658178055,0.11261226685526511,0.36988155395264,2.048007554278337,fee_minus_exit_cost_negative
missed_profit_cap_30pct,20,recent_24h,2h,185,0.6367924528301887,0.3632075471698113,0.4313266624978268,-0.146001267866293,-0.215200416967504,-0.00150191342879899,0.36988155395264,2.049638705597178,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,20,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,20,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,20,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,20,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,20,recent_24h,2h,135,0.5,0.5,0.4773485423093156,-0.227128020532154,-0.289324941494802,-0.006778895502159987,-2.0066553568695227,-0.03434729139198023,fee_minus_exit_cost_negative
fee_velocity_rank_top50,20,recent_24h,2h,143,0.5188679245283019,0.4811320754716981,0.43373742964841583,-0.227128020532154,-0.289324941494802,-0.006778895502159987,-1.9676192487990731,-0.03434729139198023,fee_minus_exit_cost_negative
fee_depth_balanced_score,20,recent_24h,2h,143,0.5141509433962265,0.4858490566037736,0.4699171370634985,-0.227128020532154,-0.289324941494802,-0.006843387154895991,-1.9676192487990731,-0.03434729139198023,fee_minus_exit_cost_negative
fee_depth_tail_guard,20,recent_24h,2h,185,0.6367924528301887,0.3632075471698113,0.4313266624978268,-0.146001267866293,-0.215200416967504,-0.00150191342879899,0.36988155395264,2.049638705597178,fee_minus_exit_cost_negative
small_cap_10usd_lenient,20,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,20,recent_24h,2h,27,0.09433962264150944,0.9056603773584906,0.9421208586153617,-0.100120470927453,-0.10097303256811,0.15767034601808722,0.53017896561386,2.6114400276279435,over_filtering
hybrid_fee_depth_plus_data_freshness,20,recent_24h,2h,29,0.10849056603773585,0.8915094339622641,0.9512000962084134,-0.215200416967504,-0.215200416967504,-0.006778895502159987,0.36989180957742296,2.452369493995703,over_filtering
hybrid_fee_depth_plus_regime_soft,20,recent_24h,2h,63,0.22641509433962265,0.7735849056603774,0.8967431842129571,-0.215200416967504,-0.215200416967504,-0.006778895502159987,0.36988155395264,2.052492749174954,over_filtering
retention_floor_30pct,50,recent_24h,2h,71,0.2028301886792453,0.7971698113207547,0.5432382142384573,-0.479432233474233,-0.601698288939755,0.11261226685526511,-0.021369821443586012,2.048007554278337,over_filtering
retention_floor_50pct,50,recent_24h,2h,249,0.9150943396226415,0.08490566037735849,0.3438453301722604,-1.05411687062486,-1.2141665104137,0.11865656925002221,0.36992222920291995,2.052492749174954,fee_minus_exit_cost_negative
false_filter_cap_50pct,50,recent_24h,2h,284,1.0,0.0,0.0,-1.11440564012862,-1.36345457870693,0.0,0.0,0.0,fee_minus_exit_cost_negative
missed_profit_cap_30pct,50,recent_24h,2h,249,0.9150943396226415,0.08490566037735849,0.3438453301722604,-1.05411687062486,-1.2141665104137,0.11865656925002221,0.36992222920291995,2.052492749174954,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,50,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,50,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,50,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,50,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,50,recent_24h,2h,135,0.5,0.5,0.4773485423093156,-1.18243900238319,-1.53720298577244,-0.006778895502159987,-2.0066553568695227,-0.03434729139198023,fee_minus_exit_cost_negative
fee_velocity_rank_top50,50,recent_24h,2h,143,0.5188679245283019,0.4811320754716981,0.43373742964841583,-1.18243900238319,-1.53720298577244,-0.006778895502159987,-1.9676192487990731,-0.03434729139198023,fee_minus_exit_cost_negative
fee_depth_balanced_score,50,recent_24h,2h,143,0.5141509433962265,0.4858490566037736,0.4699171370634985,-1.18243900238319,-1.53720298577244,-0.006843387154895991,-1.9676192487990731,-0.03434729139198023,fee_minus_exit_cost_negative
fee_depth_tail_guard,50,recent_24h,2h,249,0.9150943396226415,0.08490566037735849,0.3438453301722604,-1.05411687062486,-1.2141665104137,0.11865656925002221,0.36992222920291995,2.052492749174954,fee_minus_exit_cost_negative
small_cap_10usd_lenient,50,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,50,recent_24h,2h,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,50,recent_24h,2h,70,0.3018867924528302,0.6981132075471698,0.8701928416479368,-1.18243900238319,-1.2141665104137,0.18521634769137116,0.370443974940197,2.452369493995703,fee_minus_exit_cost_negative
hybrid_fee_depth_plus_regime_soft,50,recent_24h,2h,108,0.42924528301886794,0.5707547169811321,0.8137624672357588,-1.11440564012862,-1.2141665104137,-0.006203655417994003,0.36989180957742296,2.442575624815717,fee_minus_exit_cost_negative
retention_floor_30pct,10,recent_24h,1h,54,0.1581196581196581,0.8418803418803419,0.7475321326480451,-0.0411562928989894,-0.0429769105127624,-0.003613360204074899,-0.37382837352786097,2.064247614816507,over_filtering
retention_floor_50pct,10,recent_24h,1h,131,0.41452991452991456,0.5854700854700855,0.531980007990943,-0.0476456628654131,-0.0569008665739003,0.0005147622066551047,-0.36942008653975095,2.0547623573646248,fee_minus_exit_cost_negative
false_filter_cap_50pct,10,recent_24h,1h,269,0.9102564102564102,0.08974358974358974,0.40005163641285857,-0.0713589387996841,-0.0786571210194101,0.003125745758250205,6.211510741899184e-05,2.0424484936930547,fee_minus_exit_cost_negative
missed_profit_cap_30pct,10,recent_24h,1h,131,0.41452991452991456,0.5854700854700855,0.531980007990943,-0.0476456628654131,-0.0569008665739003,0.0005147622066551047,-0.36942008653975095,2.0547623573646248,fee_minus_exit_cost_negative
fee_cost_nonnegative_median,10,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_cost_nonnegative_p10,10,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_10usd,10,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
exit_depth_soft_20usd,10,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
fee_velocity_rank_top30,10,recent_24h,1h,143,0.5085470085470085,0.49145299145299143,0.4791066739811984,-0.0763694501426094,-0.0937302411194771,0.007173836632587603,5.071932946601465e-05,-0.03466691538400024,fee_minus_exit_cost_negative
fee_velocity_rank_top50,10,recent_24h,1h,151,0.5341880341880342,0.4658119658119658,0.4711166325436245,-0.0763694501426094,-0.0937302411194771,-0.0550918790363384,2.324127610800475e-05,-0.03466691538400024,fee_minus_exit_cost_negative
fee_depth_balanced_score,10,recent_24h,1h,151,0.5299145299145299,0.4700854700854701,0.4713198031893579,-0.0763694501426094,-0.0937302411194771,-0.0814923809138213,0.0,-0.03466691538400024,fee_minus_exit_cost_negative
fee_depth_tail_guard,10,recent_24h,1h,131,0.41452991452991456,0.5854700854700855,0.531980007990943,-0.0476456628654131,-0.0569008665739003,0.0005147622066551047,-0.36942008653975095,2.0547623573646248,fee_minus_exit_cost_negative
small_cap_10usd_lenient,10,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
small_cap_20usd_lenient,10,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_data_freshness,10,recent_24h,1h,0,0.0,1.0,1.0,,,,,,over_filtering
hybrid_fee_depth_plus_regime_soft,10,recent_24h,1h,1,0.0,1.0,1.0,-0.0490580881894419,-0.0490580881894419,-0.5512120920723123,-0.384692752119775,2.0709600467077167,over_filtering
retention_floor_30pct,20,recent_24h,1h,61,0.1581196581196581,0.8418803418803419,0.7475321326480451,-0.102158920817753,-0.114441510419506,-0.008293999460503,-0.36942008653975095,2.064247614816507,over_filtering
retention_floor_50pct,20,recent_24h,1h,197,0.6623931623931624,0.33760683760683763,0.4585006675761229,-0.146397465764788,-0.218920960836274,0.0,2.324127610800475e-05,2.0547623573646248,fee_minus_exit_cost_negative
