variant_name,window,horizon,capacity_usd,raw_sample_count,valid_sample_count,retained_sample_count,filtered_out_count,invalid_count,opportunity_retention_rate,data_quality_distribution,fee_proxy_coverage,exit_depth_coverage,leakage_risk_distribution
retention_floor_50pct,recent_72h,30m,50,384,384,190,194,0,0.48,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
retention_floor_50pct,recent_7d,15m,10,1892,1887,698,1189,5,0.34897172236503854,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_50pct,recent_7d,15m,20,1892,1887,933,954,5,0.4787917737789203,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_50pct,recent_7d,15m,50,1892,1887,1264,623,5,0.6658097686375322,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_50pct,recent_7d,1h,10,1892,1884,695,1189,8,0.3591501028101439,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_50pct,recent_7d,1h,20,1892,1884,930,954,8,0.48046607265250174,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_50pct,recent_7d,1h,50,1892,1884,1261,623,8,0.6655243317340644,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_50pct,recent_7d,2h,10,1892,1877,691,1186,15,0.35802469135802467,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_50pct,recent_7d,2h,20,1892,1877,926,951,15,0.49019607843137253,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_50pct,recent_7d,2h,50,1892,1877,1256,621,15,0.6659404502541757,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_50pct,recent_7d,30m,10,1892,1886,697,1189,6,0.35,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_50pct,recent_7d,30m,20,1892,1886,932,954,6,0.4776315789473684,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
retention_floor_50pct,recent_7d,30m,50,1892,1886,1263,623,6,0.6631578947368421,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_10usd_lenient,recent_24h,15m,10,320,312,0,312,8,0.0,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
small_cap_10usd_lenient,recent_24h,15m,20,320,312,0,312,8,0.0,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
small_cap_10usd_lenient,recent_24h,15m,50,320,312,0,312,8,0.0,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
small_cap_10usd_lenient,recent_24h,1h,10,320,300,0,300,20,0.0,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
small_cap_10usd_lenient,recent_24h,1h,20,320,300,0,300,20,0.0,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
small_cap_10usd_lenient,recent_24h,1h,50,320,300,0,300,20,0.0,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
small_cap_10usd_lenient,recent_24h,2h,10,320,284,0,284,36,0.0,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
small_cap_10usd_lenient,recent_24h,2h,20,320,284,0,284,36,0.0,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
small_cap_10usd_lenient,recent_24h,2h,50,320,284,0,284,36,0.0,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
small_cap_10usd_lenient,recent_24h,30m,10,320,308,0,308,12,0.0,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
small_cap_10usd_lenient,recent_24h,30m,20,320,308,0,308,12,0.0,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
small_cap_10usd_lenient,recent_24h,30m,50,320,308,0,308,12,0.0,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
small_cap_10usd_lenient,recent_48h,15m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_48h,15m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_48h,15m,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_48h,1h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_48h,1h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_48h,1h,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_48h,2h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_48h,2h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_48h,2h,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_48h,30m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_48h,30m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_48h,30m,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_72h,15m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_72h,15m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_72h,15m,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_72h,1h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_72h,1h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_72h,1h,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_72h,2h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_72h,2h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_72h,2h,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_72h,30m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_72h,30m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_72h,30m,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_10usd_lenient,recent_7d,15m,10,1892,1887,227,1660,5,0.11053984575835475,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_10usd_lenient,recent_7d,15m,20,1892,1887,0,1887,5,0.0,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_10usd_lenient,recent_7d,15m,50,1892,1887,0,1887,5,0.0,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_10usd_lenient,recent_7d,1h,10,1892,1884,224,1660,8,0.10006854009595613,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_10usd_lenient,recent_7d,1h,20,1892,1884,0,1884,8,0.0,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_10usd_lenient,recent_7d,1h,50,1892,1884,0,1884,8,0.0,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_10usd_lenient,recent_7d,2h,10,1892,1877,220,1657,15,0.09586056644880174,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_10usd_lenient,recent_7d,2h,20,1892,1877,0,1877,15,0.0,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_10usd_lenient,recent_7d,2h,50,1892,1877,0,1877,15,0.0,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_10usd_lenient,recent_7d,30m,10,1892,1886,226,1660,6,0.10789473684210527,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_10usd_lenient,recent_7d,30m,20,1892,1886,0,1886,6,0.0,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_10usd_lenient,recent_7d,30m,50,1892,1886,0,1886,6,0.0,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_20usd_lenient,recent_24h,15m,10,320,312,0,312,8,0.0,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
small_cap_20usd_lenient,recent_24h,15m,20,320,312,34,278,8,0.1044776119402985,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
small_cap_20usd_lenient,recent_24h,15m,50,320,312,0,312,8,0.0,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
small_cap_20usd_lenient,recent_24h,1h,10,320,300,0,300,20,0.0,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
small_cap_20usd_lenient,recent_24h,1h,20,320,300,31,269,20,0.10683760683760683,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
small_cap_20usd_lenient,recent_24h,1h,50,320,300,0,300,20,0.0,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
small_cap_20usd_lenient,recent_24h,2h,10,320,284,0,284,36,0.0,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
small_cap_20usd_lenient,recent_24h,2h,20,320,284,27,257,36,0.09433962264150944,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
small_cap_20usd_lenient,recent_24h,2h,50,320,284,0,284,36,0.0,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
small_cap_20usd_lenient,recent_24h,30m,10,320,308,0,308,12,0.0,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
small_cap_20usd_lenient,recent_24h,30m,20,320,308,33,275,12,0.1067193675889328,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
small_cap_20usd_lenient,recent_24h,30m,50,320,308,0,308,12,0.0,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
small_cap_20usd_lenient,recent_48h,15m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_48h,15m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_48h,15m,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_48h,1h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_48h,1h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_48h,1h,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_48h,2h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_48h,2h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_48h,2h,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_48h,30m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_48h,30m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_48h,30m,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_72h,15m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_72h,15m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_72h,15m,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_72h,1h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_72h,1h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_72h,1h,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_72h,2h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_72h,2h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_72h,2h,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_72h,30m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_72h,30m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_72h,30m,50,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
small_cap_20usd_lenient,recent_7d,15m,10,1892,1887,0,1887,5,0.0,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_20usd_lenient,recent_7d,15m,20,1892,1887,227,1660,5,0.11053984575835475,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_20usd_lenient,recent_7d,15m,50,1892,1887,0,1887,5,0.0,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_20usd_lenient,recent_7d,1h,10,1892,1884,0,1884,8,0.0,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_20usd_lenient,recent_7d,1h,20,1892,1884,224,1660,8,0.10006854009595613,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_20usd_lenient,recent_7d,1h,50,1892,1884,0,1884,8,0.0,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_20usd_lenient,recent_7d,2h,10,1892,1877,0,1877,15,0.0,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_20usd_lenient,recent_7d,2h,20,1892,1877,220,1657,15,0.09586056644880174,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_20usd_lenient,recent_7d,2h,50,1892,1877,0,1877,15,0.0,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_20usd_lenient,recent_7d,30m,10,1892,1886,0,1886,6,0.0,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_20usd_lenient,recent_7d,30m,20,1892,1886,226,1660,6,0.10789473684210527,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
small_cap_20usd_lenient,recent_7d,30m,50,1892,1886,0,1886,6,0.0,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
